"Pathway ID","Pathway KEGG","Reaction KEGG ID"
"169","map01200","R02765"
"169","map01200","R03015"
"169","map01200","R03026"
"169","map01200","R03045"
"169","map01200","R03158"
"169","map01200","R03390"
"169","map01200","R03464"
"169","map01200","R04173"
"169","map01200","R04347"
"169","map01200","R04432"
"169","map01200","R04455"
"169","map01200","R04456"
"169","map01200","R04464"
"169","map01200","R04540"
"169","map01200","R04541"
"169","map01200","R04779"
"169","map01200","R04780"
"169","map01200","R05076"
"169","map01200","R05336"
"169","map01200","R05338"
"169","map01200","R05339"
"169","map01200","R05605"
"169","map01200","R06982"
"169","map01200","R06983"
"169","map01200","R07147"
"169","map01200","R07157"
"169","map01200","R07159"
"169","map01200","R07168"
"169","map01200","R08058"
"169","map01200","R08059"
"169","map01200","R08060"
"169","map01200","R08549"
"169","map01200","R08570"
"169","map01200","R08571"
"169","map01200","R08572"
"169","map01200","R09084"
"169","map01200","R09085"
"169","map01200","R09096"
"169","map01200","R09098"
"169","map01200","R09124"
"169","map01200","R09279"
"169","map01200","R09280"
"169","map01200","R09281"
"169","map01200","R09282"
"169","map01200","R09283"
"169","map01200","R09286"
"169","map01200","R09289"
"169","map01200","R09518"
"169","map01200","R09738"
"169","map01200","R09780"
"169","map01200","R09998"
"169","map01200","R09999"
"169","map01200","R10243"
"169","map01200","R10324"
"169","map01200","R10343"
"169","map01200","R10615"
"169","map01200","R10660"
"169","map01200","R10782"
"169","map01200","R10860"
"169","map01200","R10866"
"170","map01210","R00226"
"170","map01210","R00258"
"170","map01210","R00259"
"170","map01210","R00267"
"170","map01210","R00268"
"170","map01210","R00271"
"170","map01210","R00351"
"170","map01210","R00355"
"170","map01210","R00480"
"170","map01210","R00669"
"170","map01210","R00694"
"170","map01210","R00709"
"170","map01210","R00734"
"170","map01210","R00994"
"170","map01210","R01090"
"170","map01210","R01213"
"170","map01210","R01214"
"170","map01210","R01324"
"170","map01210","R01325"
"170","map01210","R01652"
"170","map01210","R01899"
"170","map01210","R01900"
"170","map01210","R01934"
"170","map01210","R01936"
"170","map01210","R01939"
"170","map01210","R02199"
"170","map01210","R02282"
"170","map01210","R02283"
"170","map01210","R02291"
"170","map01210","R02649"
"170","map01210","R03213"
"170","map01210","R03214"
"170","map01210","R03443"
"170","map01210","R03444"
"170","map01210","R03896"
"170","map01210","R03898"
"170","map01210","R03968"
"170","map01210","R04001"
"170","map01210","R04371"
"170","map01210","R04426"
"170","map01210","R04440"
"170","map01210","R04441"
"170","map01210","R04862"
"170","map01210","R05068"
"170","map01210","R05069"
"170","map01210","R05070"
"170","map01210","R05071"
"170","map01210","R06977"
"170","map01210","R07399"
"170","map01210","R08160"
"170","map01210","R08164"
"170","map01210","R08167"
"170","map01210","R08168"
"170","map01210","R08170"
"170","map01210","R08214"
"170","map01210","R08215"
"170","map01210","R08331"
"170","map01210","R08332"
"170","map01210","R08618"
"170","map01210","R08619"
"170","map01210","R08620"
"170","map01210","R08621"
"170","map01210","R08622"
"170","map01210","R08623"
"170","map01210","R08624"
"170","map01210","R08625"
"170","map01210","R08626"
"170","map01210","R08627"
"170","map01210","R08628"
"170","map01210","R08629"
"170","map01210","R08630"
"170","map01210","R08631"
"170","map01210","R08634"
"170","map01210","R08636"
"170","map01210","R08638"
"170","map01210","R08640"
"170","map01210","R08641"
"170","map01210","R08642"
"170","map01210","R08643"
"170","map01210","R08644"
"170","map01210","R08645"
"170","map01210","R08646"
"170","map01210","R08647"
"170","map01210","R08648"
"170","map01210","R08654"
"170","map01210","R08655"
"170","map01210","R08660"
"170","map01210","R08661"
"170","map01210","R08662"
"170","map01210","R08663"
"170","map01210","R08664"
"170","map01210","R08665"
"170","map01210","R08666"
"170","map01210","R08667"
"170","map01210","R08668"
"170","map01210","R08669"
"170","map01210","R08670"
"170","map01210","R08671"
"170","map01210","R08672"
"170","map01210","R08673"
"170","map01210","R08674"
"170","map01210","R08675"
"170","map01210","R09403"
"170","map01210","R09578"
"170","map01210","R09720"
"170","map01210","R09775"
"170","map01210","R09776"
"170","map01210","R09777"
"170","map01210","R09778"
"170","map01210","R09779"
"170","map01210","R10052"
"170","map01210","R10170"
"170","map01210","R10391"
"170","map01210","R10392"
"170","map01210","R10393"
"170","map01210","R10394"
"170","map01210","R10395"
"170","map01210","R10396"
"170","map01210","R10499"
"170","map01210","R10500"
"170","map01210","R10501"
"170","map01210","R10502"
"170","map01210","R10503"
"170","map01210","R10670"
"170","map01210","R10671"
"170","map01210","R10672"
"171","map01212","R00238"
"171","map01212","R00742"
"171","map01212","R01175"
"171","map01212","R01177"
"171","map01212","R01274"
"171","map01212","R01278"
"171","map01212","R01279"
"171","map01212","R01280"
"171","map01212","R01624"
"171","map01212","R01626"
"171","map01212","R01706"
"171","map01212","R01923"
"171","map01212","R01975"
"171","map01212","R02222"
"171","map01212","R03026"
"171","map01212","R03370"
"171","map01212","R03776"
"171","map01212","R03777"
"171","map01212","R03778"
"171","map01212","R03814"
"171","map01212","R03856"
"171","map01212","R03857"
"171","map01212","R03858"
"171","map01212","R03989"
"171","map01212","R03990"
"171","map01212","R03991"
"171","map01212","R04170"
"171","map01212","R04355"
"171","map01212","R04428"
"171","map01212","R04429"
"171","map01212","R04430"
"171","map01212","R04533"
"171","map01212","R04534"
"171","map01212","R04535"
"171","map01212","R04536"
"171","map01212","R04537"
"171","map01212","R04543"
"171","map01212","R04544"
"171","map01212","R04566"
"171","map01212","R04568"
"171","map01212","R04724"
"171","map01212","R04725"
"171","map01212","R04726"
"171","map01212","R04737"
"171","map01212","R04738"
"171","map01212","R04739"
"171","map01212","R04740"
"171","map01212","R04741"
"171","map01212","R04742"
"171","map01212","R04743"
"171","map01212","R04744"
"171","map01212","R04745"
"171","map01212","R04746"
"171","map01212","R04747"
"171","map01212","R04748"
"171","map01212","R04749"
"171","map01212","R04751"
"171","map01212","R04753"
"171","map01212","R04754"
"171","map01212","R04952"
"171","map01212","R04953"
"171","map01212","R04954"
"171","map01212","R04955"
"171","map01212","R04956"
"171","map01212","R04957"
"171","map01212","R04958"
"171","map01212","R04959"
"171","map01212","R04960"
"171","map01212","R04961"
"171","map01212","R04962"
"171","map01212","R04963"
"171","map01212","R04964"
"171","map01212","R04965"
"171","map01212","R04966"
"171","map01212","R04967"
"171","map01212","R04968"
"171","map01212","R04969"
"171","map01212","R04970"
"171","map01212","R06985"
"171","map01212","R07758"
"171","map01212","R07759"
"171","map01212","R07760"
"171","map01212","R07761"
"171","map01212","R07762"
"171","map01212","R07763"
"171","map01212","R07764"
"171","map01212","R07765"
"171","map01212","R07933"
"171","map01212","R07934"
"171","map01212","R07935"
"171","map01212","R07936"
"171","map01212","R07937"
"171","map01212","R07950"
"171","map01212","R07951"
"171","map01212","R07952"
"171","map01212","R07953"
"171","map01212","R10700"
"171","map01212","R10707"
"172","map01220","R00228"
"172","map01220","R00750"
"172","map01220","R00812"
"172","map01220","R00813"
"172","map01220","R00816"
"172","map01220","R00817"
"172","map01220","R00818"
"172","map01220","R01142"
"172","map01220","R01238"
"172","map01220","R01295"
"172","map01220","R01296"
"172","map01220","R01298"
"172","map01220","R01300"
"172","map01220","R01306"
"172","map01220","R01419"
"172","map01220","R01427"
"172","map01220","R01628"
"172","map01220","R01631"
"172","map01220","R01633"
"172","map01220","R01763"
"172","map01220","R02229"
"172","map01220","R02231"
"172","map01220","R02253"
"172","map01220","R02451"
"172","map01220","R02550"
"172","map01220","R02601"
"172","map01220","R02602"
"172","map01220","R02603"
"172","map01220","R02604"
"172","map01220","R02606"
"172","map01220","R02698"
"172","map01220","R02762"
"172","map01220","R02941"
"172","map01220","R02968"
"172","map01220","R02991"
"172","map01220","R03303"
"172","map01220","R03307"
"172","map01220","R03462"
"172","map01220","R03470"
"172","map01220","R03543"
"172","map01220","R03559"
"172","map01220","R03560"
"172","map01220","R03562"
"172","map01220","R03608"
"172","map01220","R03630"
"172","map01220","R03751"
"172","map01220","R03966"
"172","map01220","R03997"
"172","map01220","R04088"
"172","map01220","R04089"
"172","map01220","R04115"
"172","map01220","R04117"
"172","map01220","R04134"
"172","map01220","R04136"
"172","map01220","R04151"
"172","map01220","R04376"
"172","map01220","R04379"
"172","map01220","R04380"
"172","map01220","R04418"
"172","map01220","R04419"
"172","map01220","R04597"
"172","map01220","R05099"
"172","map01220","R05136"
"172","map01220","R05137"
"172","map01220","R05138"
"172","map01220","R05148"
"172","map01220","R05231"
"172","map01220","R05232"
"172","map01220","R05235"
"172","map01220","R05239"
"172","map01220","R05240"
"172","map01220","R05241"
"172","map01220","R05245"
"172","map01220","R05247"
"172","map01220","R05248"
"172","map01220","R05261"
"172","map01220","R05262"
"172","map01220","R05263"
"172","map01220","R05264"
"172","map01220","R05266"
"172","map01220","R05271"
"172","map01220","R05272"
"172","map01220","R05275"
"172","map01220","R05281"
"172","map01220","R05282"
"172","map01220","R05283"
"172","map01220","R05288"
"172","map01220","R05289"
"172","map01220","R05290"
"172","map01220","R05291"
"172","map01220","R05292"
"172","map01220","R05293"
"172","map01220","R05295"
"172","map01220","R05298"
"172","map01220","R05299"
"172","map01220","R05309"
"172","map01220","R05313"
"172","map01220","R05314"
"172","map01220","R05316"
"172","map01220","R05347"
"172","map01220","R05348"
"172","map01220","R05352"
"172","map01220","R05353"
"172","map01220","R05354"
"172","map01220","R05355"
"172","map01220","R05359"
"172","map01220","R05360"
"172","map01220","R05361"
"172","map01220","R05362"
"172","map01220","R05364"
"172","map01220","R05365"
"172","map01220","R05366"
"172","map01220","R05374"
"172","map01220","R05377"
"172","map01220","R05389"
"172","map01220","R05395"
"172","map01220","R05396"
"172","map01220","R05397"
"172","map01220","R05404"
"172","map01220","R05408"
"172","map01220","R05411"
"172","map01220","R05413"
"172","map01220","R05414"
"172","map01220","R05415"
"172","map01220","R05416"
"172","map01220","R05417"
"172","map01220","R05419"
"172","map01220","R05428"
"172","map01220","R05429"
"172","map01220","R05434"
"172","map01220","R05439"
"172","map01220","R05440"
"172","map01220","R05441"
"172","map01220","R05442"
"172","map01220","R05443"
"172","map01220","R05448"
"172","map01220","R05452"
"172","map01220","R05453"
"172","map01220","R05492"
"172","map01220","R05493"
"172","map01220","R05506"
"172","map01220","R05575"
"172","map01220","R05581"
"172","map01220","R05582"
"172","map01220","R05584"
"172","map01220","R05587"
"172","map01220","R05588"
"172","map01220","R05592"
"172","map01220","R05594"
"172","map01220","R05597"
"172","map01220","R05598"
"172","map01220","R05599"
"172","map01220","R05600"
"172","map01220","R05621"
"172","map01220","R05622"
"172","map01220","R05632"
"172","map01220","R05642"
"172","map01220","R05648"
"172","map01220","R05649"
"172","map01220","R05650"
"172","map01220","R05663"
"172","map01220","R05664"
"172","map01220","R05665"
"172","map01220","R05666"
"172","map01220","R05745"
"172","map01220","R05843"
"172","map01220","R05864"
"172","map01220","R05865"
"172","map01220","R06369"
"172","map01220","R06370"
"172","map01220","R06371"
"172","map01220","R06378"
"172","map01220","R06386"
"172","map01220","R06390"
"172","map01220","R06394"
"172","map01220","R06396"
"172","map01220","R06515"
"172","map01220","R06780"
"172","map01220","R06781"
"172","map01220","R06782"
"172","map01220","R06783"
"172","map01220","R06784"
"172","map01220","R06785"
"172","map01220","R06786"
"172","map01220","R06787"
"172","map01220","R06788"
"172","map01220","R06789"
"172","map01220","R06831"
"172","map01220","R06832"
"172","map01220","R06856"
"172","map01220","R06857"
"172","map01220","R06903"
"172","map01220","R06904"
"172","map01220","R06905"
"172","map01220","R06906"
"172","map01220","R06907"
"172","map01220","R06908"
"172","map01220","R06909"
"172","map01220","R06910"
"172","map01220","R06911"
"172","map01220","R06912"
"172","map01220","R06913"
"172","map01220","R06914"
"172","map01220","R06915"
"172","map01220","R06916"
"172","map01220","R06917"
"172","map01220","R06918"
"172","map01220","R06926"
"172","map01220","R06927"
"172","map01220","R06928"
"172","map01220","R06944"
"172","map01220","R06989"
"172","map01220","R06990"
"172","map01220","R07436"
"172","map01220","R07665"
"172","map01220","R07666"
"172","map01220","R07667"
"172","map01220","R07781"
"172","map01220","R07784"
"172","map01220","R07785"
"172","map01220","R07826"
"172","map01220","R08101"
"172","map01220","R08103"
"172","map01220","R08105"
"172","map01220","R08109"
"172","map01220","R08110"
"172","map01220","R08112"
"172","map01220","R08113"
"172","map01220","R08123"
"172","map01220","R08815"
"172","map01220","R09097"
"172","map01220","R09130"
"172","map01220","R09131"
"172","map01220","R09132"
"172","map01220","R09133"
"172","map01220","R09201"
"172","map01220","R09213"
"172","map01220","R09225"
"172","map01220","R09226"
"172","map01220","R09227"
"172","map01220","R09228"
"172","map01220","R09229"
"172","map01220","R09252"
"172","map01220","R09512"
"172","map01220","R09883"
"172","map01220","R10042"
"172","map01220","R10043"
"173","map01230","R00114"
"173","map01230","R00149"
"173","map01230","R00177"
"173","map01230","R00194"
"173","map01230","R00200"
"173","map01230","R00220"
"173","map01230","R00226"
"173","map01230","R00239"
"173","map01230","R00253"
"173","map01230","R00258"
"173","map01230","R00259"
"173","map01230","R00267"
"173","map01230","R00271"
"173","map01230","R00344"
"173","map01230","R00351"
"173","map01230","R00355"
"173","map01230","R00397"
"173","map01230","R00451"
"173","map01230","R00480"
"173","map01230","R00483"
"173","map01230","R00551"
"173","map01230","R00582"
"173","map01230","R00586"
"173","map01230","R00658"
"173","map01230","R00669"
"173","map01230","R00671"
"173","map01230","R00694"
"173","map01230","R00709"
"173","map01230","R00715"
"173","map01230","R00732"
"173","map01230","R00733"
"173","map01230","R00734"
"173","map01230","R00751"
"173","map01230","R00897"
"173","map01230","R00945"
"173","map01230","R00946"
